"Date","EGP=X.Adjusted"
"2012-09-05",6.0866
"2012-09-06",6.0769
"2012-09-07",6.0727
"2012-09-10",6.0858
"2012-09-11",6.068
"2012-09-12",6.0732
"2012-09-13",6.0743
"2012-09-14",6.0775
"2012-09-17",5.9726
"2012-09-18",6.0711
"2012-09-19",6.069
"2012-09-20",6.0667
"2012-09-21",6.0757
"2012-09-24",5.9958
"2012-09-25",6.0686
"2012-09-26",6.069
"2012-09-27",6.0772
"2012-09-28",6.0726
"2012-10-01",6.0333
"2012-10-02",6.0779
"2012-10-03",6.0778
"2012-10-04",6.0758
"2012-10-05",6.0745
"2012-10-08",5.9749
"2012-10-09",6.0701
"2012-10-10",6.0707
"2012-10-11",6.0727
"2012-10-12",6.0769
"2012-10-15",5.999
"2012-10-16",6.0859
"2012-10-17",6.0857
"2012-10-18",6.086
"2012-10-19",6.0888
"2012-10-22",6.0043
"2012-10-23",6.0798
"2012-10-24",6.0832
"2012-10-25",6.0854
"2012-10-26",6.0843
"2012-10-29",5.9745
"2012-10-30",6.0854
"2012-10-31",6.0904
"2012-11-01",6.0912
"2012-11-02",6.0823
"2012-11-05",6.0139
"2012-11-06",6.0923
"2012-11-07",6.0987
"2012-11-08",6.0963
"2012-11-09",6.0991
"2012-11-12",5.994
"2012-11-13",6.0777
"2012-11-14",6.0774
"2012-11-15",6.0827
"2012-11-16",6.0807
"2012-11-19",5.9723
"2012-11-20",6.0785
"2012-11-21",6.0857
"2012-11-22",6.074
"2012-11-23",6.0717
"2012-11-26",5.9442
"2012-11-27",6.0823
"2012-11-28",6.0875
"2012-11-29",6.0874
"2012-11-30",6.0915
"2012-12-03",6.0003
"2012-12-04",6.092
"2012-12-05",6.0933
"2012-12-06",6.0999
"2012-12-07",6.1157
"2012-12-10",6.0263
"2012-12-11",6.1243
"2012-12-12",6.1325
"2012-12-13",6.1432
"2012-12-14",6.1511
"2012-12-17",6.1502
"2012-12-18",6.1449
"2012-12-19",6.1525
"2012-12-20",6.1499
"2012-12-21",6.1507
"2012-12-24",6.1495
"2012-12-25",6.1538
"2012-12-26",6.153
"2012-12-27",6.1528
"2012-12-28",6.1675
"2012-12-31",6.0534
"2013-01-01",6.3411
"2013-01-02",6.3404
"2013-01-03",6.37
"2013-01-04",6.4029
"2013-01-07",6.2745
"2013-01-08",6.4275
"2013-01-09",6.4617
"2013-01-10",6.493
"2013-01-11",6.5232
"2013-01-14",6.5143
"2013-01-15",6.5456
"2013-01-16",6.563
"2013-01-17",6.5643
"2013-01-18",6.5878
"2013-01-21",6.5066
"2013-01-22",6.6053
"2013-01-23",6.6181
"2013-01-24",6.6177
"2013-01-25",6.6178
"2013-01-28",6.5077
"2013-01-29",6.6388
"2013-01-30",6.6652
"2013-01-31",6.6686
"2013-02-01",6.6976
"2013-02-04",6.6006
"2013-02-05",6.6913
"2013-02-06",6.6809
"2013-02-07",6.681
"2013-02-08",6.6988
"2013-02-11",6.6247
"2013-02-12",6.6978
"2013-02-13",6.7004
"2013-02-14",6.7117
"2013-02-15",6.7133
"2013-02-18",6.6138
"2013-02-19",6.7167
"2013-02-20",6.7102
"2013-02-21",6.7161
"2013-02-22",6.7128
"2013-02-25",6.6076
"2013-02-26",6.7225
"2013-02-27",6.7184
"2013-02-28",6.7188
"2013-03-01",6.7238
"2013-03-04",6.7222
"2013-03-05",6.7245
"2013-03-06",6.7249
"2013-03-07",6.7327
"2013-03-08",6.7342
"2013-03-11",6.7422
"2013-03-12",6.7421
"2013-03-13",6.7421
"2013-03-14",6.7548
"2013-03-15",6.7618
"2013-03-18",6.7548
"2013-03-19",6.7695
"2013-03-20",6.7679
"2013-03-21",6.7691
"2013-03-22",6.7776
"2013-03-25",6.643
"2013-03-26",6.7786
"2013-03-27",6.7784
"2013-03-28",6.7812
"2013-03-29",6.7819
"2013-04-01",6.688
"2013-04-02",6.6657
"2013-04-03",6.79
"2013-04-04",6.7982
"2013-04-05",6.8188
"2013-04-08",6.8264
"2013-04-09",6.8269
"2013-04-10",6.8303
"2013-04-11",6.8437
"2013-04-12",6.8505
"2013-04-15",6.8601
"2013-04-16",6.8657
"2013-04-17",6.8675
"2013-04-18",6.8738
"2013-04-19",6.8209
"2013-04-22",6.8049
"2013-04-23",6.9003
"2013-04-24",6.904
"2013-04-25",6.907
"2013-04-26",6.9073
"2013-04-29",6.7901
"2013-04-30",6.9159
"2013-05-01",6.9161
"2013-05-02",6.9165
"2013-05-03",6.9226
"2013-05-06",6.8257
"2013-05-07",6.9234
"2013-05-08",6.9232
"2013-05-09",6.8184
"2013-05-10",6.9384
"2013-05-13",6.8556
"2013-05-14",6.9408
"2013-05-15",6.9458
"2013-05-16",6.9451
"2013-05-17",6.9574
"2013-05-20",6.8703
"2013-05-21",6.9608
"2013-05-22",6.9612
"2013-05-23",6.9667
"2013-05-24",6.9661
"2013-05-27",6.8776
"2013-05-28",6.9623
"2013-05-29",6.963
"2013-05-30",6.9637
"2013-05-31",6.9642
"2013-06-03",6.8666
"2013-06-04",6.9663
"2013-06-05",6.9691
"2013-06-06",6.9676
"2013-06-07",6.9715
"2013-06-10",6.8893
"2013-06-11",6.9715
"2013-06-12",6.9717
"2013-06-13",6.9699
"2013-06-14",6.9749
"2013-06-17",6.8653
"2013-06-18",6.9758
"2013-06-19",6.9793
"2013-06-20",6.9808
"2013-06-21",6.9802
"2013-06-24",6.9963
"2013-06-25",6.9867
"2013-06-26",6.9897
"2013-06-27",6.9929
"2013-06-28",7.0012
"2013-07-01",6.9334
"2013-07-02",6.9981
"2013-07-03",6.9992
"2013-07-04",7.0067
"2013-07-05",7.0107
"2013-07-08",7.0109
"2013-07-09",7.0009
"2013-07-10",7.0015
"2013-07-11",6.9835
"2013-07-12",6.9789
"2013-07-15",6.8742
"2013-07-16",6.9858
"2013-07-17",6.9859
"2013-07-18",6.9831
"2013-07-19",6.9833
"2013-07-22",6.8638
"2013-07-23",6.9843
"2013-07-24",6.9833
"2013-07-25",6.9862
"2013-07-26",6.9855
"2013-07-29",6.8803
"2013-07-30",6.9827
"2013-07-31",6.9795
"2013-08-01",6.9804
"2013-08-02",6.9721
"2013-08-05",6.9746
"2013-08-06",6.9747
"2013-08-07",6.979
"2013-08-08",6.9695
"2013-08-09",6.9663
"2013-08-12",6.9675
"2013-08-13",6.9701
"2013-08-14",6.9705
"2013-08-15",6.9714
"2013-08-16",6.9679
"2013-08-19",6.8809
"2013-08-20",6.9697
"2013-08-21",6.9681
"2013-08-22",6.9726
"2013-08-23",6.9677
"2013-08-26",6.964
"2013-08-27",6.9664
"2013-08-28",6.9579
"2013-08-29",6.9694
"2013-08-30",6.9702
"2013-09-02",6.8888
"2013-09-03",6.9665
"2013-09-04",6.9658
"2013-09-05",6.8864
"2013-09-06",6.8875
"2013-09-09",6.8915
"2013-09-10",6.8749
"2013-09-11",6.876
"2013-09-12",6.876
"2013-09-13",6.8744
"2013-09-16",6.745
"2013-09-17",6.8751
"2013-09-18",6.8743
"2013-09-19",6.8787
"2013-09-20",6.8735
"2013-09-23",6.7836
"2013-09-24",6.8731
"2013-09-25",6.8738
"2013-09-26",6.875
"2013-09-27",6.8743
"2013-09-30",6.7856
"2013-10-01",6.8723
"2013-10-02",6.8713
"2013-10-03",6.8718
"2013-10-04",6.8736
"2013-10-07",6.7938
"2013-10-08",NA
"2013-10-09",6.8728
"2013-10-10",6.8698
"2013-10-11",6.8702
"2013-10-14",6.7858
"2013-10-15",6.8698
"2013-10-16",6.873
"2013-10-17",6.873
"2013-10-18",6.8742
"2013-10-21",6.7884
"2013-10-22",6.8707
"2013-10-23",6.8723
"2013-10-24",6.8708
"2013-10-25",6.8699
"2013-10-28",6.7778
"2013-10-29",6.8709
"2013-10-30",6.8725
"2013-10-31",6.869
"2013-11-01",6.8709
"2013-11-04",6.7878
"2013-11-05",6.8684
"2013-11-06",6.8715
"2013-11-07",6.8704
"2013-11-08",6.8708
"2013-11-11",6.8142
"2013-11-12",6.8695
"2013-11-13",6.8715
"2013-11-14",6.871
"2013-11-15",6.8717
"2013-11-18",6.7604
"2013-11-19",6.8703
"2013-11-20",6.8694
"2013-11-21",6.8692
"2013-11-22",6.8718
"2013-11-25",6.8716
"2013-11-26",6.8693
"2013-11-27",6.8691
"2013-11-28",6.8687
"2013-11-29",6.864
"2013-12-02",6.8679
"2013-12-03",6.8684
"2013-12-04",6.8691
"2013-12-05",6.8683
"2013-12-06",6.8703
"2013-12-09",6.7596
"2013-12-10",6.8675
"2013-12-11",6.8679
"2013-12-12",6.8698
"2013-12-13",6.8677
"2013-12-16",6.8673
"2013-12-17",6.8679
"2013-12-18",6.8678
"2013-12-19",6.876
"2013-12-20",6.889
"2013-12-23",6.7839
"2013-12-24",6.8881
"2013-12-25",6.8982
"2013-12-26",6.9043
"2013-12-27",6.8904
"2013-12-30",6.9141
"2013-12-31",6.9187
"2014-01-01",6.9374
"2014-01-02",6.9257
"2014-01-03",6.9391
"2014-01-06",6.9352
"2014-01-07",6.9404
"2014-01-08",6.9394
"2014-01-09",6.9411
"2014-01-10",6.9424
"2014-01-13",6.9396
"2014-01-14",6.9365
"2014-01-15",6.944
"2014-01-16",6.9476
"2014-01-17",6.9442
"2014-01-20",6.8871
"2014-01-21",6.9423
"2014-01-22",6.9454
"2014-01-23",6.9459
"2014-01-24",6.9449
"2014-01-27",6.8685
"2014-01-28",6.9424
"2014-01-29",6.9441
"2014-01-30",6.9449
"2014-01-31",6.9434
"2014-02-03",6.8822
"2014-02-04",6.9432
"2014-02-05",6.9435
"2014-02-06",6.9425
"2014-02-07",6.9416
"2014-02-10",6.9529
"2014-02-11",6.9444
"2014-02-12",6.9436
"2014-02-13",6.9425
"2014-02-14",6.9428
"2014-02-17",6.9407
"2014-02-18",6.9435
"2014-02-19",6.9429
"2014-02-20",6.9451
"2014-02-21",6.9424
"2014-02-24",6.8359
"2014-02-25",6.9422
"2014-02-26",6.9424
"2014-02-27",6.9438
"2014-02-28",6.9425
"2014-03-03",6.86
"2014-03-04",6.942
"2014-03-05",6.941
"2014-03-06",6.942
"2014-03-07",6.943
"2014-03-10",6.8653
"2014-03-11",6.942
"2014-03-12",6.9418
"2014-03-13",6.9429
"2014-03-14",6.9418
"2014-03-17",6.84
"2014-03-18",6.9422
"2014-03-19",6.9421
"2014-03-20",6.945
"2014-03-21",6.9407
"2014-03-24",6.9416
"2014-03-25",6.9428
"2014-03-26",6.9443
"2014-03-27",6.9475
"2014-03-28",6.9498
"2014-03-31",6.8488
"2014-04-01",6.9501
"2014-04-02",6.9503
"2014-04-03",6.9535
"2014-04-04",6.9534
"2014-04-07",6.9515
"2014-04-08",6.9577
"2014-04-09",6.9568
"2014-04-10",6.9571
"2014-04-11",6.9581
"2014-04-14",6.9757
"2014-04-15",6.9621
"2014-04-16",6.9624
"2014-04-17",6.9661
"2014-04-18",6.9747
"2014-04-21",6.9008
"2014-04-22",6.9846
"2014-04-23",6.9725
"2014-04-24",6.9784
"2014-04-25",6.9782
"2014-04-28",6.9745
"2014-04-29",6.9828
"2014-04-30",6.9812
"2014-05-01",6.9894
"2014-05-02",6.9891
"2014-05-05",6.9897
"2014-05-06",6.9975
"2014-05-07",6.9962
"2014-05-08",7.0119
"2014-05-09",7.0266
"2014-05-12",7.0268
"2014-05-13",7.0367
"2014-05-14",7.0363
"2014-05-15",7.0864
"2014-05-16",7.0939
"2014-05-19",6.9982
"2014-05-20",7.0968
"2014-05-21",7.0972
"2014-05-22",7.1085
"2014-05-23",7.1153
"2014-05-26",7.1143
"2014-05-27",7.1264
"2014-05-28",7.1271
"2014-05-29",7.1304
"2014-05-30",7.1318
"2014-06-02",7.1363
"2014-06-03",7.1223
"2014-06-04",7.1309
"2014-06-05",7.1314
"2014-06-06",7.132
"2014-06-09",7.1331
"2014-06-10",7.1302
"2014-06-11",7.1314
"2014-06-12",7.1308
"2014-06-13",7.1302
"2014-06-16",7.1343
"2014-06-17",7.131
"2014-06-18",7.1312
"2014-06-19",7.1322
"2014-06-20",7.1309
"2014-06-23",7.1352
"2014-06-24",7.1301
"2014-06-25",7.1332
"2014-06-26",7.1316
"2014-06-27",7.1314
"2014-06-30",7.1338
"2014-07-01",7.1327
"2014-07-02",7.1301
"2014-07-03",7.134
"2014-07-04",7.132
"2014-07-07",7.1355
"2014-07-08",7.133
"2014-07-09",7.1315
"2014-07-10",7.1317
"2014-07-11",7.1304
"2014-07-14",7.1354
"2014-07-15",7.1317
"2014-07-16",7.1314
"2014-07-17",7.1318
"2014-07-18",7.1287
"2014-07-21",7.0353
"2014-07-22",7.1322
"2014-07-23",7.1301
"2014-07-24",7.1301
"2014-07-25",7.132
"2014-07-28",7.1325
"2014-07-29",7.131
"2014-07-30",7.131
"2014-07-31",7.1312
"2014-08-01",7.1312
"2014-08-04",7.1314
"2014-08-05",7.1316
"2014-08-06",7.1301
"2014-08-07",7.1312
"2014-08-08",7.1325
"2014-08-11",7.1351
"2014-08-12",7.1316
"2014-08-13",7.1325
"2014-08-14",7.131
"2014-08-15",7.1324
"2014-08-18",7.1301
"2014-08-19",7.133
"2014-08-20",7.1309
"2014-08-21",7.1309
"2014-08-22",7.1328
"2014-08-25",7.1567
"2014-08-26",7.1317
"2014-08-27",7.1317
"2014-08-28",7.1312
"2014-08-29",7.1321
"2014-09-01",7.0688
"2014-09-02",7.1297
"2014-09-03",7.1312
"2014-09-04",7.1331
"2014-09-05",7.1295
"2014-09-08",7.131
"2014-09-09",7.1334
"2014-09-10",7.1311
"2014-09-11",7.1328
"2014-09-12",7.1316
"2014-09-15",7.0174
"2014-09-16",7.1312
"2014-09-17",7.1294
"2014-09-18",7.127
"2014-09-19",7.1315
"2014-09-22",7.0459
"2014-09-23",7.1307
"2014-09-24",7.1268
"2014-09-25",7.1294
"2014-09-26",7.1318
"2014-09-29",7.0719
"2014-09-30",7.1299
"2014-10-01",7.1314
"2014-10-02",7.1304
"2014-10-03",7.1305
"2014-10-06",7.0908
"2014-10-07",7.1343
"2014-10-08",7.1374
"2014-10-09",7.1306
"2014-10-10",7.131
"2014-10-13",7.0475
"2014-10-14",7.1384
"2014-10-15",7.1309
"2014-10-16",7.1302
"2014-10-17",7.1348
"2014-10-20",7.1364
"2014-10-21",7.1316
"2014-10-22",7.1283
"2014-10-23",7.1329
"2014-10-24",7.1298
"2014-10-27",7.019
"2014-10-28",7.1299
"2014-10-29",7.1301
"2014-10-30",7.1345
"2014-10-31",7.129
"2014-11-03",7.0754
"2014-11-04",7.127
"2014-11-05",7.1305
"2014-11-06",7.1283
"2014-11-07",7.1299
"2014-11-10",6.9917
"2014-11-11",7.1269
"2014-11-12",7.1279
"2014-11-13",7.129
"2014-11-14",7.1305
"2014-11-17",6.9876
"2014-11-18",7.1286
"2014-11-19",7.1313
"2014-11-20",7.1315
"2014-11-21",7.129
"2014-11-24",7.1407
"2014-11-25",7.1316
"2014-11-26",7.1277
"2014-11-27",7.1307
"2014-11-28",7.1307
"2014-12-01",7.0507
"2014-12-02",7.131
"2014-12-03",7.1282
"2014-12-04",7.1278
"2014-12-05",7.1277
"2014-12-08",7.1248
"2014-12-09",7.1336
"2014-12-10",7.133
"2014-12-11",7.1268
"2014-12-12",7.1341
"2014-12-15",7.1258
"2014-12-16",7.1316
"2014-12-17",7.1266
"2014-12-18",7.1292
"2014-12-19",7.1276
"2014-12-22",7.1334
"2014-12-23",7.1294
"2014-12-24",7.13
"2014-12-25",7.1331
"2014-12-26",7.1265
"2014-12-29",7.1493
"2014-12-30",7.1293
"2014-12-31",7.1296
"2015-01-01",7.1295
"2015-01-02",7.1352
"2015-01-05",7.1689
"2015-01-06",7.1189
"2015-01-07",7.1289
"2015-01-08",7.1353
"2015-01-09",7.1228
"2015-01-12",7.1122
"2015-01-13",7.1267
"2015-01-14",7.1256
"2015-01-15",7.1263
"2015-01-16",7.127
"2015-01-19",7.1264
"2015-01-20",7.2295
"2015-01-21",7.2781
"2015-01-22",7.33
"2015-01-23",7.3829
"2015-01-26",7.4368
"2015-01-27",7.4185
"2015-01-28",7.4138
"2015-01-29",7.4458
"2015-01-30",7.5624
"2015-02-02",7.5538
"2015-02-03",7.5915
"2015-02-04",7.6164
"2015-02-05",7.6015
"2015-02-06",7.6103
"2015-02-09",7.6153
"2015-02-10",7.6129
"2015-02-11",7.5856
"2015-02-12",7.5991
"2015-02-13",7.6029
"2015-02-16",7.6005
"2015-02-17",7.6071
"2015-02-18",7.6132
"2015-02-19",7.6096
"2015-02-20",7.6054
"2015-02-23",7.6101
"2015-02-24",7.6115
"2015-02-25",7.6093
"2015-02-26",7.6062
"2015-02-27",7.6044
"2015-03-02",7.6293
"2015-03-03",7.6077
"2015-03-04",7.6047
"2015-03-05",7.6057
"2015-03-06",7.6058
"2015-03-09",7.6092
"2015-03-10",7.6141
"2015-03-11",7.605
"2015-03-12",7.6114
"2015-03-13",7.6064
"2015-03-16",7.6089
"2015-03-17",7.6072
"2015-03-18",7.6006
"2015-03-19",7.6054
"2015-03-20",7.6101
"2015-03-23",7.6021
"2015-03-24",7.6104
"2015-03-25",7.6148
"2015-03-26",7.6089
"2015-03-27",7.6032
"2015-03-30",7.6127
"2015-03-31",7.601
"2015-04-01",7.6101
"2015-04-02",7.6067
"2015-04-03",7.6111
"2015-04-06",7.5204
"2015-04-07",7.5664
"2015-04-08",7.6088
"2015-04-09",7.6088
"2015-04-10",7.6008
"2015-04-13",7.6011
"2015-04-14",7.6078
"2015-04-15",7.6069
"2015-04-16",7.6071
"2015-04-17",7.6119
"2015-04-20",7.604
"2015-04-21",7.604
"2015-04-22",7.6018
"2015-04-23",7.6066
"2015-04-24",7.6037
"2015-04-27",7.6087
"2015-04-28",7.6029
"2015-04-29",7.6098
"2015-04-30",7.6108
"2015-05-01",7.6185
"2015-05-04",7.6392
"2015-05-05",7.6091
"2015-05-06",7.6029
"2015-05-07",7.612
"2015-05-08",7.6108
"2015-05-11",7.6175
"2015-05-12",7.6126
"2015-05-13",7.6057
"2015-05-14",7.6015
"2015-05-15",7.6037
"2015-05-18",7.6071
"2015-05-19",7.6051
"2015-05-20",7.6073
"2015-05-21",7.6027
"2015-05-22",7.6072
"2015-05-25",7.6244
"2015-05-26",7.6102
"2015-05-27",7.6089
"2015-05-28",7.6078
"2015-05-29",7.6132
"2015-06-01",7.632
"2015-06-02",7.6082
"2015-06-03",7.613
"2015-06-04",7.6107
"2015-06-05",7.6074
"2015-06-08",7.6127
"2015-06-09",7.6083
"2015-06-10",7.6035
"2015-06-11",7.6094
"2015-06-12",7.6105
"2015-06-15",7.6385
"2015-06-16",7.6053
"2015-06-17",7.6088
"2015-06-18",7.6066
"2015-06-19",7.6065
"2015-06-22",7.5911
"2015-06-23",7.608
"2015-06-24",7.6042
"2015-06-25",7.6077
"2015-06-26",7.605
"2015-06-29",7.7355
"2015-06-30",7.6036
"2015-07-01",7.6176
"2015-07-02",7.6071
"2015-07-03",7.7033
"2015-07-06",7.7809
"2015-07-07",7.7079
"2015-07-08",7.809
"2015-07-09",7.8077
"2015-07-10",7.8065
"2015-07-13",7.8319
"2015-07-14",7.8067
"2015-07-15",7.8061
"2015-07-16",7.8068
"2015-07-17",7.8038
"2015-07-20",7.8101
"2015-07-21",7.8065
"2015-07-22",7.8087
"2015-07-23",7.8087
"2015-07-24",7.8092
"2015-07-27",7.8109
"2015-07-28",7.8063
"2015-07-29",7.8065
"2015-07-30",7.8108
"2015-07-31",7.8055
"2015-08-03",7.8178
"2015-08-04",7.8048
"2015-08-05",7.8071
"2015-08-06",7.8076
"2015-08-07",7.8063
"2015-08-10",7.8072
"2015-08-11",7.8089
"2015-08-12",7.8074
"2015-08-13",7.8048
"2015-08-14",7.8032
"2015-08-17",7.822
"2015-08-18",7.8064
"2015-08-19",7.8047
"2015-08-20",7.8079
"2015-08-21",7.8062
"2015-08-24",7.8125
"2015-08-25",7.8101
"2015-08-26",7.8054
"2015-08-27",7.805
"2015-08-28",7.8103
"2015-08-31",7.7906
"2015-09-01",7.8083
"2015-09-02",7.8052
"2015-09-03",7.8079
"2015-09-04",7.8054
"2015-09-07",7.8031
"2015-09-08",7.8097
"2015-09-09",7.8084
"2015-09-10",7.8082
"2015-09-11",7.8051
"2015-09-14",7.8019
"2015-09-15",7.8083
"2015-09-16",7.8085
"2015-09-17",7.8084
"2015-09-18",7.8032
"2015-09-21",7.8168
"2015-09-22",7.8077
"2015-09-23",7.8143
"2015-09-24",7.8074
"2015-09-25",7.8094
"2015-09-28",7.8038
"2015-09-29",7.8076
"2015-09-30",7.8086
"2015-10-01",7.8081
"2015-10-02",7.8058
"2015-10-05",7.8044
"2015-10-06",7.8063
"2015-10-07",7.8101
"2015-10-08",7.8062
"2015-10-09",7.8093
"2015-10-12",7.8026
"2015-10-13",7.8082
"2015-10-14",7.8081
"2015-10-15",7.8053
"2015-10-16",7.9094
"2015-10-19",7.906
"2015-10-20",8.0079
"2015-10-21",8.0084
"2015-10-22",8.0082
"2015-10-23",8.0083
"2015-10-26",8.0022
"2015-10-27",8.0014
"2015-10-28",8.0056
"2015-10-29",8.0088
"2015-10-30",8.0078
"2015-11-02",7.9969
"2015-11-03",8.0086
"2015-11-04",8.0099
"2015-11-05",8.0044
"2015-11-06",8.0058
"2015-11-09",8.011
"2015-11-10",8.0086
"2015-11-11",8.0079
"2015-11-12",7.8093
"2015-11-13",7.8063
"2015-11-16",7.8615
"2015-11-17",7.8064
"2015-11-18",7.8057
"2015-11-19",7.8077
"2015-11-20",7.8053
"2015-11-23",7.7199
"2015-11-24",7.805
"2015-11-25",7.8048
"2015-11-26",7.8065
"2015-11-27",7.8058
"2015-11-30",7.8165
"2015-12-01",7.8075
"2015-12-02",7.8076
"2015-12-03",7.8057
"2015-12-04",7.8084
"2015-12-07",7.8025
"2015-12-08",7.8075
"2015-12-09",7.8052
"2015-12-10",7.8081
"2015-12-11",7.8038
"2015-12-14",7.6859
"2015-12-15",7.8077
"2015-12-16",7.8063
"2015-12-17",7.8061
"2015-12-18",7.8054
"2015-12-21",7.8084
"2015-12-22",7.8091
"2015-12-23",7.8075
"2015-12-24",7.8046
"2015-12-25",7.679
"2015-12-28",7.6801
"2015-12-29",7.8055
"2015-12-30",7.8058
"2015-12-31",7.8057
"2016-01-01",7.716
"2016-01-04",7.7203
"2016-01-05",7.809
"2016-01-06",7.8073
"2016-01-07",7.8072
"2016-01-08",7.8075
"2016-01-11",7.6463
"2016-01-12",7.8057
"2016-01-13",7.8096
"2016-01-14",7.8051
"2016-01-15",7.8064
"2016-01-18",7.6794
"2016-01-19",7.8086
"2016-01-20",7.8055
"2016-01-21",7.8071
"2016-01-22",7.8123
"2016-01-25",7.8074
"2016-01-26",7.8046
"2016-01-27",7.807
"2016-01-28",7.8064
"2016-01-29",7.8109
"2016-02-01",7.7554
"2016-02-02",7.8089
"2016-02-03",7.8088
"2016-02-04",7.8043
"2016-02-05",7.8101
"2016-02-08",7.8189
"2016-02-09",7.8071
"2016-02-10",7.8065
"2016-02-11",7.8089
"2016-02-12",7.8065
"2016-02-15",7.7336
"2016-02-16",7.8042
"2016-02-17",7.8083
"2016-02-18",7.8113
"2016-02-19",7.8057
"2016-02-22",7.6818
"2016-02-23",7.8064
"2016-02-24",7.8037
"2016-02-25",7.8099
"2016-02-26",7.8042
"2016-02-29",7.7631
"2016-03-01",7.8064
"2016-03-02",7.8045
"2016-03-03",7.8068
"2016-03-04",7.8073
"2016-03-07",7.6874
"2016-03-08",7.8095
"2016-03-09",7.8038
"2016-03-10",7.8097
"2016-03-11",7.8089
"2016-03-14",7.6522
"2016-03-15",8.9272
"2016-03-16",8.9255
"2016-03-17",8.8539
"2016-03-18",8.8579
"2016-03-21",8.852
"2016-03-22",8.8597
"2016-03-23",8.8584
"2016-03-24",8.8586
"2016-03-25",8.8741
"2016-03-28",8.8748
"2016-03-29",8.8404
"2016-03-30",8.8569
"2016-03-31",8.8575
"2016-04-01",8.858
"2016-04-04",8.8609
"2016-04-05",8.8589
"2016-04-06",8.8608
"2016-04-07",8.8544
"2016-04-08",8.8591
"2016-04-11",8.8554
"2016-04-12",8.8583
"2016-04-13",8.8576
"2016-04-14",8.8557
"2016-04-15",8.8557
"2016-04-18",8.8518
"2016-04-19",8.8578
"2016-04-20",8.855
"2016-04-21",8.8552
"2016-04-22",8.857
"2016-04-25",8.8547
"2016-04-26",8.8574
"2016-04-27",8.8602
"2016-04-28",8.8545
"2016-04-29",8.8566
"2016-05-02",8.8531
"2016-05-03",8.8568
"2016-05-04",8.8562
"2016-05-05",8.8596
"2016-05-06",8.8579
"2016-05-09",8.8709
"2016-05-10",8.8576
"2016-05-11",8.8558
"2016-05-12",8.8574
"2016-05-13",8.8567
"2016-05-16",8.8508
"2016-05-17",8.8585
"2016-05-18",8.8577
"2016-05-19",8.8556
"2016-05-20",8.8555
"2016-05-23",8.8585
"2016-05-24",8.8557
"2016-05-25",8.8562
"2016-05-26",8.8533
"2016-05-27",8.8567
"2016-05-30",8.8654
"2016-05-31",8.8546
"2016-06-01",8.8557
"2016-06-02",8.8557
"2016-06-03",8.8566
"2016-06-06",8.8778
"2016-06-07",8.8529
"2016-06-08",8.8584
"2016-06-09",8.8563
"2016-06-10",8.8571
"2016-06-13",8.8687
"2016-06-14",8.8608
"2016-06-15",8.8567
"2016-06-16",8.8581
"2016-06-17",8.8536
"2016-06-20",8.6843
"2016-06-21",8.8554
"2016-06-22",8.8574
"2016-06-23",8.8606
"2016-06-24",8.8583
"2016-06-27",8.7591
"2016-06-28",8.8582
"2016-06-29",8.7571
"2016-06-30",8.8575
"2016-07-01",8.8623
"2016-07-04",8.7415
"2016-07-05",8.8573
"2016-07-06",8.8552
"2016-07-07",8.8545
"2016-07-08",8.8556
"2016-07-11",8.8657
"2016-07-12",8.8577
"2016-07-13",8.8615
"2016-07-14",8.8579
"2016-07-15",8.8585
"2016-07-18",8.8426
"2016-07-19",8.8564
"2016-07-20",8.8579
"2016-07-21",8.8574
"2016-07-22",8.8565
"2016-07-25",8.8589
"2016-07-26",8.8588
"2016-07-27",8.8546
"2016-07-28",8.8542
"2016-07-29",8.8584
"2016-08-01",8.8661
"2016-08-02",8.8562
"2016-08-03",8.8575
"2016-08-04",8.8559
"2016-08-05",8.8543
"2016-08-08",8.8541
"2016-08-09",8.8586
"2016-08-10",8.8573
"2016-08-11",8.8596
"2016-08-12",8.8559
"2016-08-15",8.8782
"2016-08-16",8.8754
"2016-08-17",8.8777
"2016-08-18",8.8763
"2016-08-19",8.8548
"2016-08-22",8.8981
"2016-08-23",8.8768
"2016-08-24",8.8778
"2016-08-25",8.878
"2016-08-26",8.8576
"2016-08-29",8.8202
"2016-08-30",8.8758
"2016-08-31",8.8769
"2016-09-01",8.8766
"2016-09-02",8.8737
"2016-09-05",8.857
"2016-09-06",8.8752
"2016-09-07",8.8769
"2016-09-08",8.8771
"2016-09-09",8.8775
"2016-09-12",8.8948
"2016-09-13",8.8762
"2016-09-14",8.8748
"2016-09-15",8.8772
"2016-09-16",8.8542
"2016-09-19",8.8765
"2016-09-20",8.8763
"2016-09-21",8.8754
"2016-09-22",8.8794
"2016-09-23",8.877
"2016-09-26",8.7351
"2016-09-27",8.8765
"2016-09-28",8.8779
"2016-09-29",8.8768
"2016-09-30",8.8573
"2016-10-03",8.8832
"2016-10-04",8.8612
"2016-10-05",8.8575
"2016-10-06",8.8608
"2016-10-07",8.876
"2016-10-10",8.8596
"2016-10-11",8.8791
"2016-10-12",8.8771
"2016-10-13",8.8782
"2016-10-14",8.8826
"2016-10-17",8.7793
"2016-10-18",8.8728
"2016-10-19",8.8797
"2016-10-20",8.8745
"2016-10-21",8.8756
"2016-10-24",8.8776
"2016-10-25",8.8793
"2016-10-26",8.8768
"2016-10-27",8.8769
