!DownloadDisplay,Copyright,Country,Dataset (Source/Database Name),Definition,Forecast Starts From,Indicators,Methodology Notes,Quantity,Year,Min. Sort order
2.08%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2012,102
1.94%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1986,102
1.45%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2002,102
0.98%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1989,102
0.66%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2001,102
0.24%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2014,102
0.20%,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2016,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2025,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2024,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2023,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2022,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2021,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2020,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2019,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,2018,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1970,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1969,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1968,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1967,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1966,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1965,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1964,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1963,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1962,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1961,102
,"The data has been calculated by GlobalData based on information from UNSTATS. All content on the site is  owned by GlobalData and, unless otherwise noted, protected by copyright law. It may not be reproduced or redistributed  or commercially dealt without the prior written permission of GlobalData.",Egypt,UNSTATS,"Wholesale and retail trade includes repair of motor vehicles, motorcycles and personal and household goods, sale, maintenance and repair of motor vehicles and motorcycles; retail sale of automotive fuel, wholesale trade and commission trade, except of motor vehicles and motorcycles, retail trade, except of motor vehicles and motorcycles; repair of personal and household goods. Hotels and restaurants includes both accomodation and food services. The data are in Current Prices in Local Currency.", ,"Real GVA growth: wholesale, retail trade and hotels", ,Number,1960,102
